Date,SPY Close,Daily Returns,Cumulative Returns,VIX Close,SPX 1M 25DP Vol BVOL INDEX,SPX 1M 25DC Vol BVOL INDEX,SPX 1M 100 Vol BVOL INDEX,P/C Ratio,P/C Spread,P/ATM Ratio,P/ATM Spread,ATM/C Ratio,ATM/C Spread,FICC_Spread,TEDSPREAD,Gold_Close,Delta_10Y2Y,10Y_Yield
2018-02-01,269.6104736328125,-0.001134812490241277,0.26600650758535327,13.470000267028809,33.389,23.522,26.3189,1.42,9.87,1.27,7.07,1.12,2.8,3.29,0.33,1341.1,0.62,2.78
2018-02-02,263.7410583496094,-0.021769982464393434,0.23844556811541207,17.309999465942383,27.785,18.6344,22.3383,1.49,9.15,1.24,5.45,1.2,3.7,3.36,0.33,1345.0,0.69,2.84
2018-02-05,252.71066284179688,-0.04182282264595616,0.18665027876345075,37.31999969482422,22.9168,15.3495,17.9128,1.49,7.57,1.28,5.0,1.17,2.56,3.48,0.3,1337.1,0.69,2.77
2018-02-06,257.689697265625,0.019702510245660276,0.2100302680388033,29.979999542236328,22.0674,14.800999999999998,17.2356,1.49,7.27,1.28,4.83,1.16,2.43,3.6,0.29,1344.65,0.69,2.79
2018-02-07,256.291748046875,-0.005424932519940806,0.20346593548760694,27.729999542236328,18.4865,12.9002,14.6377,1.43,5.59,1.26,3.85,1.13,1.74,3.46,0.27,1328.5,0.69,2.84
2018-02-08,246.67855834960938,-0.037508775723467336,0.15832540162256947,33.459999084472656,17.6752,12.8895,14.2751,1.37,4.79,1.24,3.4,1.11,1.39,3.59,0.28,1311.05,0.72,2.85
2018-02-09,250.38404846191406,0.015021533031067236,0.17572522490376707,29.059999465942383,17.4289,12.5332,14.0389,1.39,4.9,1.24,3.39,1.12,1.51,3.82,0.29,1316.05,0.78,2.83
2018-02-12,254.06082153320312,0.014684533994378413,0.19299020193691474,25.610000610351562,19.1679,12.8127,15.0842,1.5,6.36,1.27,4.08,1.18,2.27,3.71,0.22,1321.7,0.77,2.86
2018-02-13,254.69273376464844,0.0024872478473141335,0.1959574642485491,24.969999313354492,18.9922,13.05,15.3552,1.46,5.94,1.24,3.64,1.18,2.31,3.78,0.27,1329.4,0.73,2.83
2018-02-14,258.1301574707031,0.013496355609544208,0.21209853147993618,19.260000228881836,18.5026,12.5125,14.8073,1.48,5.99,1.25,3.7,1.18,2.29,3.69,0.29,1330.75,0.74,2.91
2018-02-15,261.4238586425781,0.012759846443935352,0.22756472261653982,19.1299991607666,14.7972,10.9596,12.1239,1.35,3.84,1.22,2.67,1.11,1.16,3.57,0.31,1353.7,0.71,2.9
2018-02-16,261.50048828125,0.00029312412061299753,0.22792455144635237,19.459999084472656,14.0299,10.9424,11.7587,1.28,3.09,1.19,2.27,1.07,0.82,3.5,0.29,1358.6,0.66,2.87
2018-02-20,259.8631896972656,-0.006261168362421632,0.22023630909339564,20.600000381469727,17.1415,12.5116,13.8481,1.37,4.63,1.24,3.29,1.11,1.34,3.48,0.26,1337.4,0.63,2.88
2018-02-21,258.570556640625,-0.004974283037726512,0.21416650831905426,20.020000457763672,18.1551,12.8711,14.833,1.41,5.28,1.22,3.32,1.15,1.96,3.46,0.3,1328.6,0.68,2.94
2018-02-22,258.90570068359375,0.0012961415534815668,0.21574023998333214,18.719999313354492,20.0338,13.4673,15.9937,1.49,6.57,1.25,4.04,1.19,2.53,3.53,0.33,1323.5,0.67,2.92
2018-02-23,263.032470703125,0.01593927831111963,0.2351182620224539,16.489999771118164,18.4909,12.3195,14.6578,1.5,6.17,1.26,3.83,1.19,2.34,3.58,0.35,1328.9,0.63,2.88
2018-02-26,266.0868835449219,0.01161230335415242,0.24946082995931218,15.800000190734863,17.5295,11.897,13.9632,1.47,5.63,1.26,3.57,1.17,2.07,3.5,0.33,1339.05,0.64,2.86
2018-02-27,262.764404296875,-0.012486445043000227,0.23385950597264382,18.59000015258789,17.1281,11.7877,13.6187,1.45,5.34,1.26,3.51,1.16,1.83,3.47,0.37,1332.75,0.63,2.9
2018-02-28,260.1025390625,-0.010130235263401954,0.221360218895156,19.850000381469727,16.7091,11.3781,13.3813,1.47,5.33,1.25,3.33,1.18,2.0,3.47,0.39,1320.3,0.62,2.87
2018-03-01,256.32049560546875,-0.014540586457414295,0.2036009250366646,22.469999313354492,15.4286,10.9233,12.4707,1.41,4.51,1.24,2.96,1.14,1.55,3.59,0.42,1311.25,0.59,2.81
2018-03-02,257.6418151855469,0.0051549509412307515,0.20980542875804864,19.59000015258789,12.9758,9.6081,10.7804,1.35,3.37,1.2,2.2,1.12,1.17,3.65,0.41,1316.75,0.61,2.86
2018-03-05,260.61956787109375,0.011557722815306093,0.22378802456408664,18.729999542236328,14.1899,10.7547,11.7786,1.32,3.44,1.2,2.41,1.1,1.02,3.59,0.36,1326.3,0.64,2.88
2018-03-06,261.2802734375,0.0025351341489947554,0.22689049137628992,18.360000610351562,14.9248,11.1532,12.3176,1.34,3.77,1.21,2.61,1.1,1.16,3.53,0.4,1324.95,0.63,2.88
2018-03-07,261.1845703125,-0.0003662853063528537,0.2264410994167947,17.760000228881836,15.2868,11.0049,12.7604,1.39,4.28,1.2,2.53,1.16,1.76,3.56,0.41,1332.5,0.64,2.89
2018-03-08,262.44842529296875,0.0048389343174315425,0.23237576734107113,16.540000915527344,14.2795,10.3711,11.9208,1.38,3.91,1.2,2.36,1.15,1.55,3.56,0.43,1325.4,0.61,2.86
2018-03-09,267.01568603515625,0.017402507700661873,0.25382219612233325,14.640000343322754,13.4697,9.5687,11.0105,1.41,3.9,1.22,2.46,1.15,1.44,3.53,0.45,1319.35,0.63,2.9
2018-03-12,266.6805419921875,-0.0012551473958148929,0.2522484644580554,15.779999732971191,17.3544,11.8132,14.062000000000001,1.47,5.54,1.23,3.29,1.19,2.25,3.55,0.43,1317.25,0.6,2.87
2018-03-13,264.95703125,-0.006462829006242177,0.2441553967589336,16.350000381469727,17.2076,11.6496,13.8885,1.48,5.56,1.24,3.32,1.19,2.24,3.58,0.42,1318.7,0.58,2.84
2018-03-14,263.59735107421875,-0.005131700673753126,0.23777076367113215,17.229999542236328,17.0213,11.2688,13.7213,1.51,5.75,1.24,3.3,1.22,2.45,3.62,0.42,1324.95,0.55,2.81
2018-03-15,263.3101501464844,-0.0010895440586332628,0.2364221578896244,16.59000015258789,21.9329,14.9876,17.893,1.46,6.95,1.23,4.04,1.19,2.91,3.62,0.44,1323.35,0.53,2.82
2018-03-16,263.595703125,0.0010844738737065818,0.23776302541672756,15.800000190734863,24.3874,16.7292,20.0265,1.46,7.66,1.22,4.36,1.2,3.3,3.6,0.45,1320.05,0.54,2.85
2018-03-19,260.02911376953125,-0.013530529189914153,0.2210154366711301,19.020000457763672,19.587,14.8325,17.0336,1.32,4.75,1.15,2.55,1.15,2.2,3.65,0.45,1311.7,0.54,2.85
2018-03-20,260.4714050292969,0.0017009297664938305,0.2230922981727126,18.200000762939453,22.3107,16.2227,19.0738,1.38,6.09,1.17,3.24,1.18,2.85,3.62,0.47,1312.75,0.55,2.89
2018-03-21,259.9714660644531,-0.0019193621840659647,0.22074474106797748,17.860000610351562,22.342,16.3452,18.9627,1.37,6.0,1.18,3.38,1.16,2.62,3.6,0.56,1316.35,0.58,2.89
2018-03-22,253.47291564941406,-0.024997168010076565,0.19022957967808374,23.34000015258789,19.4792,14.749,16.7859,1.32,4.73,1.16,2.69,1.14,2.04,3.7,0.6,1328.85,0.54,2.83
2018-03-23,248.07025146484375,-0.02131456203408688,0.16486035746723005,24.8700008392334,23.2991,17.4683,20.1432,1.33,5.83,1.16,3.16,1.15,2.67,3.74,0.58,1342.35,0.54,2.82
2018-03-26,254.8572235107422,0.02735907270550042,0.19672985667893128,21.030000686645508,21.4553,15.9873,18.5202,1.34,5.47,1.16,2.94,1.16,2.53,3.73,0.53,1348.4,0.52,2.85
2018-03-27,250.5216522216797,-0.017011765369403964,0.17637136914654894,22.5,20.5716,15.0833,17.4972,1.36,5.49,1.18,3.07,1.16,2.41,3.75,0.56,1350.65,0.52,2.78
2018-03-28,249.7813720703125,-0.0029549547705846058,0.17289524495731023,22.8700008392334,19.0526,13.9907,16.2378,1.36,5.06,1.17,2.81,1.16,2.25,3.77,0.61,1341.05,0.49,2.77
2018-03-29,252.9730224609375,0.012777775877244268,0.18788223752486033,19.969999313354492,21.0703,15.4177,17.9482,1.37,5.65,1.17,3.12,1.16,2.53,3.79,0.61,1323.9,0.47,2.74
2018-04-03,250.68505859375,0.012817096860302524,0.17713867439116515,21.100000381469727,20.3464,15.1663,17.4197,1.34,5.18,1.17,2.93,1.15,2.25,3.71,0.6,1336.6,0.51,2.79
2018-04-04,253.36715698242188,0.010699075580002493,0.18973297003662015,20.059999465942383,20.0786,15.0132,17.2194,1.34,5.07,1.17,2.86,1.15,2.21,3.71,0.64,1343.15,0.51,2.79
2018-04-05,255.36672973632812,0.007891996649135535,0.19912233864951512,18.940000534057617,18.4267,13.6866,15.707,1.35,4.74,1.17,2.72,1.15,2.02,3.59,0.64,1327.05,0.53,2.83
2018-04-06,249.67564392089844,-0.02228593294555581,0.17239877861685393,21.489999771118164,16.9268,12.6716,14.5287,1.34,4.26,1.17,2.4,1.15,1.86,3.64,0.64,1325.6,0.5,2.77
2018-04-09,250.9061279296875,0.004928330170558715,0.17817674688943752,21.770000457763672,15.5018,11.6721,13.0592,1.33,3.83,1.19,2.44,1.12,1.39,3.61,0.61,1328.5,0.49,2.78
2018-04-10,254.8956298828125,0.015900376710779263,0.19691020099685996,20.469999313354492,14.4237,10.8749,12.0701,1.33,3.55,1.19,2.35,1.11,1.2,3.52,0.63,1335.95,0.48,2.8
2018-04-11,253.55946350097656,-0.005242013691840186,0.19063598133533133,20.239999771118164,14.3082,10.5454,11.9247,1.36,3.76,1.2,2.38,1.13,1.38,3.5,0.64,1345.2,0.47,2.79
2018-04-12,255.64552307128906,0.008227102004041198,0.20043146500345888,18.489999771118164,15.2515,10.89,12.5593,1.4,4.36,1.21,2.69,1.15,1.67,3.42,0.63,1345.9,0.49,2.83
2018-04-13,254.8956298828125,-0.0029333319804213387,0.19691020099686019,17.40999984741211,16.3888,11.4944,13.540999999999999,1.43,4.89,1.21,2.85,1.18,2.05,3.38,0.62,1340.75,0.45,2.82
2018-04-16,256.9913635253906,0.008221928494975161,0.20675111108436273,16.559999465942383,16.3115,11.5738,13.5862,1.41,4.74,1.2,2.73,1.17,2.01,3.33,0.6,1344.4,0.44,2.83
2018-04-17,259.7407531738281,0.010698373714671083,0.21966138545133784,15.25,18.0386,13.0092,15.2862,1.39,5.03,1.18,2.75,1.18,2.28,3.29,0.59,1342.95,0.41,2.82
2018-04-18,259.93304443359375,0.0007403199436977204,0.2205643250995455,15.600000381469727,17.7981,13.4428,15.4344,1.32,4.36,1.15,2.36,1.15,1.99,3.24,0.58,1346.55,0.45,2.87
2018-04-19,258.4910583496094,-0.005547528930484935,0.21379320919453804,15.960000038146973,16.3679,11.9591,13.8033,1.37,4.41,1.19,2.56,1.15,1.84,3.33,0.57,1347.9,0.48,2.92
2018-04-20,256.2991943359375,-0.008479457771832788,0.20350090093343565,16.8799991607666,14.9503,11.2436,12.81,1.33,3.71,1.17,2.14,1.14,1.57,3.33,0.58,1340.15,0.5,2.96
2018-04-23,256.2607421875,-0.0001500283625047727,0.20332034166399549,16.34000015258789,15.2628,11.5731,13.1272,1.32,3.69,1.16,2.14,1.13,1.55,3.36,0.52,1328.0,0.49,2.98
2018-04-24,252.80960083007812,-0.013467304152646076,0.18711486062974036,18.020000457763672,15.4925,11.0492,12.8248,1.4,4.44,1.21,2.67,1.16,1.78,3.41,0.52,1327.35,0.52,3.0
2018-04-25,253.43443298339844,0.002471552311576586,0.19004887710763674,17.84000015258789,15.4038,11.4131,13.2246,1.35,3.99,1.16,2.18,1.16,1.81,3.47,0.55,1325.7,0.54,3.03
2018-04-26,256.01080322265625,0.01016582557046064,0.20214670641263544,16.239999771118164,15.6246,11.8325,13.4441,1.32,3.79,1.16,2.18,1.14,1.61,3.43,0.57,1321.9,0.51,3.0
2018-04-27,256.25115966796875,0.0009388527448330741,0.203275345147643,15.40999984741211,14.2306,10.5736,11.9885,1.35,3.66,1.19,2.24,1.13,1.41,3.44,0.58,1317.7,0.47,2.96
2018-04-30,254.28042602539062,-0.0076906330692577685,0.194021395986828,15.930000305175781,14.459000000000001,10.9841,12.3149,1.32,3.47,1.17,2.14,1.12,1.33,3.46,0.52,1316.25,0.46,2.95
2018-05-01,254.7322540283203,0.0017768886500315606,0.19614303905325192,15.489999771118164,14.4614,10.8208,12.2778,1.34,3.64,1.18,2.18,1.13,1.46,3.47,0.53,1309.2,0.47,2.97
2018-05-02,253.02110290527344,-0.006717449777116302,0.18810800826216445,15.970000267028809,12.9832,9.9389,11.2477,1.31,3.04,1.15,1.74,1.13,1.31,3.45,0.55,1310.75,0.48,2.97
2018-05-03,252.46353149414062,-0.0022036557612412633,0.1854898272047807,15.899999618530273,12.1652,9.2656,10.366,1.31,2.9,1.17,1.8,1.12,1.1,3.5,0.56,1313.3,0.45,2.94
2018-05-04,255.7319793701172,0.012946217842367602,0.2008374367576844,14.770000457763672,11.4677,8.9258,9.8541,1.28,2.54,1.16,1.61,1.1,0.93,3.49,0.57,1309.35,0.44,2.95
2018-05-08,256.59722900390625,0.0,0.20490037857260313,14.710000038146973,13.6713,9.9405,11.3551,1.38,3.73,1.2,2.32,1.14,1.41,3.46,0.51,1310.05,0.46,2.97
2018-05-09,259.07745361328125,0.009665827721534903,0.216546738053498,13.420000076293945,12.6053,9.7748,10.802,1.29,2.83,1.17,1.8,1.11,1.03,3.43,0.51,1306.85,0.46,3.0
2018-05-10,261.4999694824219,0.009350546855214414,0.22792211532922546,13.229999542236328,12.2988,9.1362,10.4357,1.35,3.16,1.18,1.86,1.14,1.3,3.41,0.49,1314.8,0.43,2.97
2018-05-11,262.2978820800781,0.0030512913605134084,0.23166886347111282,12.649999618530273,12.6927,8.9071,10.4403,1.43,3.79,1.22,2.25,1.17,1.53,3.4,0.46,1324.8,0.43,2.97
2018-05-14,262.4228820800781,0.00047655741254448714,0.23225582439780013,12.930000305175781,12.4601,8.9268,10.2529,1.4,3.53,1.22,2.21,1.15,1.33,3.37,0.43,1320.7,0.45,3.0
2018-05-15,260.6155700683594,-0.006887021426611906,0.22376925213210508,14.630000114440918,12.5434,9.0913,10.3951,1.38,3.45,1.21,2.15,1.14,1.3,3.36,0.43,1310.05,0.5,3.08
2018-05-16,261.7114562988281,0.004204991398561786,0.2289151913111449,13.420000076293945,11.6873,8.2519,9.7422,1.42,3.44,1.2,1.95,1.18,1.49,3.37,0.45,1291.75,0.51,3.09
2018-05-17,261.4903869628906,-0.0008447063764953633,0.22787711881287231,13.430000305175781,11.4298,8.1054,9.4401,1.41,3.32,1.21,1.99,1.16,1.33,3.36,0.45,1288.85,0.54,3.11
2018-05-18,260.8366394042969,-0.002500082569714235,0.22480732463037723,13.420000076293945,11.8959,8.1529,9.6917,1.46,3.74,1.23,2.2,1.19,1.54,3.41,0.46,1287.2,0.51,3.06
2018-05-21,262.7977294921875,0.007518460950767469,0.23401599067282475,13.079999923706055,15.9053,10.7258,12.9481,1.48,5.18,1.23,2.96,1.21,2.22,3.4,0.43,1285.85,0.48,3.06
2018-05-22,262.0671081542969,-0.002780166096953862,0.23058522125245728,13.220000267028809,13.2231,9.8976,11.1098,1.34,3.33,1.19,2.11,1.12,1.21,3.39,0.43,1293.9,0.47,3.06
2018-05-23,262.78814697265625,0.0027513518328856623,0.23397099415647227,12.579999923706055,14.2146,9.5298,11.4393,1.49,4.68,1.24,2.78,1.2,1.91,3.48,0.45,1294.0,0.48,3.01
2018-05-24,262.2497863769531,-0.0020486487001224463,0.23144302108330472,12.529999732971191,12.4482,8.4404,9.9967,1.47,4.01,1.25,2.45,1.18,1.56,3.49,0.45,1296.35,0.48,2.98
2018-05-25,261.62493896484375,-0.0023826422158118588,0.22850893295490482,13.220000267028809,11.8198,8.0303,9.4095,1.47,3.79,1.26,2.41,1.17,1.38,3.53,0.46,1303.95,0.45,2.93
2018-05-29,258.6159973144531,-0.01150097411315576,0.2143798835192099,17.020000457763672,11.5525,8.1047,9.3323,1.43,3.45,1.24,2.22,1.15,1.23,3.75,0.41,1302.05,0.45,2.77
2018-05-30,262.0671081542969,0.013344537366911213,0.23058522125245728,14.9399995803833,10.523,7.7978,8.776,1.35,2.73,1.2,1.75,1.13,0.98,3.64,0.4,1298.6,0.42,2.84
2018-05-31,260.46173095703125,-0.0061258248262137105,0.22304687175333737,15.430000305175781,10.7269,7.8197,8.9528,1.37,2.91,1.2,1.77,1.14,1.13,3.63,0.43,1303.5,0.43,2.83
2018-06-01,263.01885986328125,0.009817676081834259,0.23505434977311235,13.460000038146973,10.6479,7.5598,8.86,1.41,3.09,1.2,1.79,1.17,1.3,3.55,0.44,1299.15,0.42,2.89
2018-06-04,264.2685852050781,0.004751466653176495,0.24092266933091988,12.739999771118164,10.9993,7.8561,9.1326,1.4,3.14,1.2,1.87,1.16,1.28,3.49,0.4,1294.65,0.42,2.94
2018-06-05,264.46087646484375,0.0007276357105268083,0.2418256089791273,12.399999618530273,10.8751,7.7646,8.9613,1.4,3.11,1.21,1.91,1.15,1.2,3.5,0.41,1292.25,0.43,2.92
2018-06-06,266.6719055175781,0.008360514728265711,0.2522079102729349,11.640000343322754,11.639000000000001,8.3177,9.5207,1.4,3.32,1.22,2.12,1.14,1.2,3.44,0.41,1295.25,0.45,2.97
2018-06-07,266.6430969238281,-0.000108030104236434,0.2520726341218624,12.130000114440918,10.7328,7.8878,8.8834,1.36,2.85,1.21,1.85,1.13,1.0,3.44,0.43,1298.3,0.43,2.93
2018-06-08,267.431396484375,0.002956384656648714,0.25577424244639,12.180000305175781,10.6155,7.472,8.7605,1.42,3.14,1.21,1.86,1.17,1.29,3.45,0.44,1299.2,0.43,2.93
2018-06-11,267.7870178222656,0.0013297665964639993,0.2574441290866951,12.350000381469727,11.1371,7.7903,9.1714,1.43,3.35,1.21,1.97,1.18,1.38,3.39,0.42,1296.05,0.44,2.96
2018-06-12,268.1331787109375,0.0012926724061792516,0.25906959241467753,12.34000015258789,12.405,8.2615,10.1704,1.5,4.14,1.22,2.23,1.23,1.91,3.38,0.45,1298.3,0.42,2.96
2018-06-13,267.2775573730469,-0.0031910311957813464,0.25505186206762254,12.9399995803833,11.5313,8.2134,9.7296,1.4,3.32,1.19,1.8,1.18,1.52,3.33,0.44,1294.4,0.39,2.98
2018-06-14,267.9504699707031,0.002517654696750471,0.2582116492828226,12.119999885559082,13.1473,9.0797,11.0506,1.45,4.07,1.19,2.1,1.22,1.97,3.31,0.43,1305.3,0.35,2.94
2018-06-15,267.6086730957031,-0.001275597221521485,0.25660667799891135,11.979999542236328,12.2547,8.4657,10.3189,1.45,3.79,1.19,1.94,1.22,1.85,3.33,0.43,1300.1,0.38,2.93
2018-06-18,267.0582275390625,-0.0020569047717066136,0.25402195772677705,12.3100004196167,16.0962,10.6634,13.3595,1.51,5.43,1.2,2.74,1.25,2.7,3.34,0.41,1281.25,0.36,2.92
2018-06-19,266.03466796875,-0.003832720600838946,0.24921564193549317,13.350000381469727,15.0981,10.2293,12.8145,1.48,4.87,1.18,2.28,1.25,2.59,3.4,0.42,1279.0,0.35,2.89
2018-06-20,266.4884948730469,0.0017058938512111155,0.25134667121790777,12.789999961853027,17.3686,12.0979,14.4281,1.44,5.27,1.2,2.94,1.19,2.33,3.34,0.43,1273.25,0.37,2.93
2018-06-21,264.8179626464844,-0.006268684234785882,0.24350237406779218,14.640000343322754,16.3955,10.7558,13.0857,1.52,5.64,1.25,3.31,1.22,2.33,3.39,0.44,1263.7,0.34,2.9
2018-06-22,265.30078125,0.0018232094178602942,0.24576953930732426,13.770000457763672,14.4863,10.4202,12.1603,1.39,4.07,1.19,2.33,1.17,1.74,3.39,0.45,1269.7,0.34,2.9
2018-06-25,261.6892395019531,-0.013613008341063382,0.22881086817769103,17.329999923706055,14.7867,9.9341,11.9114,1.49,4.85,1.24,2.88,1.2,1.98,3.47,0.44,1269.8,0.33,2.87
2018-06-26,262.2686462402344,0.002214102266428597,0.2315315811059353,15.920000076293945,15.6685,10.4466,12.6397,1.5,5.22,1.24,3.03,1.21,2.19,3.48,0.44,1257.15,0.35,2.88
2018-06-27,260.0959167480469,-0.008284366138822774,0.22132912257653037,17.90999984741211,14.1997,9.2055,11.2916,1.54,4.99,1.26,2.91,1.23,2.09,3.56,0.44,1256.8,0.31,2.83
2018-06-28,261.5830078125,0.005717471781356842,0.2283120373706109,16.850000381469727,12.3817,8.3482,9.9148,1.48,4.03,1.25,2.47,1.19,1.57,3.64,0.45,1250.5,0.32,2.84
2018-06-29,261.95965576171875,0.0014398792657386306,0.23008065840507808,16.09000015258789,11.7587,8.0472,9.3784,1.46,3.71,1.25,2.38,1.17,1.33,3.61,0.45,1250.55,0.33,2.85
2018-07-02,262.51971435546875,0.002137957435168758,0.23271051849457258,15.600000381469727,11.8841,7.9486,9.3019,1.5,3.94,1.28,2.58,1.17,1.35,3.78,0.39,1249.0,0.3,2.87
2018-07-03,261.5926513671875,-0.0035314033102518128,0.2283573204889786,16.139999389648438,12.7575,8.3491,10.0814,1.53,4.41,1.27,2.68,1.21,1.73,3.77,0.4,1245.85,0.3,2.83
2018-07-05,263.7266845703125,0.008157848440969895,0.23837807334088357,14.970000267028809,11.5171,7.7010000000000005,9.0598,1.5,3.82,1.27,2.46,1.18,1.36,3.74,0.42,1252.5,0.29,2.84
2018-07-06,265.9573669433594,0.008458311212160119,0.24885266048351595,13.369999885559082,11.1059,7.4126,8.7135,1.5,3.69,1.27,2.39,1.18,1.3,3.74,0.4,1254.2,0.29,2.82
2018-07-09,268.3522033691406,0.009004587664951824,0.2600980637454482,12.6899995803833,11.4467,7.8852,9.0407,1.45,3.56,1.27,2.41,1.15,1.16,3.65,0.38,1262.6,0.29,2.86
2018-07-10,269.3177795410156,0.0035981674819594023,0.2646321076224971,12.640000343322754,10.8023,7.7209,8.5976,1.4,3.08,1.26,2.2,1.11,0.88,3.59,0.39,1253.7,0.28,2.87
2018-07-11,267.347900390625,-0.007314330133524005,0.255382170889892,13.630000114440918,10.6161,7.3417,8.4454,1.45,3.27,1.26,2.17,1.15,1.1,3.66,0.41,1250.0,0.27,2.85
2018-07-12,269.7716979980469,0.009066080578453928,0.2667635668079342,12.579999923706055,11.4626,7.721,9.1329,1.48,3.74,1.26,2.33,1.18,1.41,3.61,0.4,1244.85,0.25,2.85
2018-07-13,269.9841003417969,0.0007873410936960479,0.26776094182007903,12.180000305175781,11.1734,7.5267,8.9684,1.48,3.65,1.25,2.21,1.19,1.44,3.62,0.4,1240.5,0.24,2.83
2018-07-16,269.7427062988281,-0.0008941046626936844,0.26662743085081675,12.829999923706055,11.4625,7.6357,9.2029,1.5,3.83,1.25,2.26,1.21,1.57,3.59,0.35,1244.9,0.26,2.85
2018-07-17,270.8338623046875,0.004045173346227893,0.27175115837369557,12.0600004196167,11.3904,7.6468,9.1402,1.49,3.74,1.25,2.25,1.2,1.49,3.58,0.36,1243.65,0.24,2.86
2018-07-18,271.40362548828125,0.0021037368767158338,0.27442658818357235,12.100000381469727,10.7536,7.4096,8.7223,1.45,3.34,1.23,2.03,1.18,1.31,3.56,0.39,1223.45,0.28,2.88
2018-07-19,270.3800354003906,-0.003771467997338185,0.2696201290912812,12.869999885559082,11.1238,7.5024,8.9977,1.48,3.62,1.24,2.13,1.2,1.5,3.59,0.39,1217.4,0.24,2.84
2018-07-20,270.0710144042969,-0.001142913512960142,0.26816906308941646,12.859999656677246,11.5062,7.5867,9.3457,1.52,3.92,1.23,2.16,1.23,1.76,3.55,0.39,1224.85,0.29,2.89
2018-07-23,270.57318115234375,0.0018593877952972626,0.2705270811676985,12.619999885559082,12.8917,8.5361,10.6075,1.51,4.36,1.22,2.28,1.24,2.07,3.5,0.38,1229.45,0.32,2.96
2018-07-24,271.9347229003906,0.005032064679316051,0.2769204556169571,12.40999984741211,11.635,8.1742,9.4559,1.42,3.46,1.23,2.18,1.16,1.28,3.47,0.35,1224.3,0.32,2.95
2018-07-25,274.2522888183594,0.008522508244810156,0.2878030207279194,12.289999961853027,12.0602,7.9247,9.3253,1.52,4.14,1.29,2.73,1.18,1.4,3.48,0.37,1230.55,0.28,2.94
2018-07-26,273.6052551269531,-0.002359264508580927,0.2847647527670727,12.140000343322754,10.9286,7.6636,8.6456,1.43,3.27,1.26,2.28,1.13,0.98,3.42,0.39,1228.35,0.29,2.98
2018-07-27,271.75128173828125,-0.006776088375245681,0.27605907326092227,13.029999732971191,10.1986,6.9963,7.9657,1.46,3.2,1.28,2.23,1.14,0.97,3.42,0.38,1219.15,0.29,2.96
2018-07-30,270.331787109375,-0.005223506655888888,0.26939357019843646,14.260000228881836,10.0424,7.3008,8.008,1.38,2.74,1.25,2.03,1.1,0.71,3.43,0.33,1222.05,0.32,2.98
2018-07-31,271.6643371582031,0.0049293132083241264,0.27565080869057734,12.829999923706055,9.7417,7.441,7.9285,1.31,2.3,1.23,1.81,1.07,0.49,3.46,0.36,1219.2,0.29,2.96
2018-08-01,271.2104797363281,-0.0016706551423814053,0.27351963610715546,13.149999618530273,9.4682,7.2328,7.9294,1.31,2.24,1.19,1.54,1.1,0.7,3.43,0.36,1222.75,0.33,3.0
2018-08-02,272.6879577636719,0.0054477173182252425,0.28045741108387623,12.1899995803833,9.7975,7.3041,8.1734,1.34,2.49,1.2,1.62,1.12,0.87,3.43,0.36,1217.6,0.32,2.98
2018-08-03,273.8563232421875,0.004284624404016446,0.28594369015571,11.640000343322754,11.1112,7.7671,9.2972,1.43,3.34,1.2,1.81,1.2,1.53,3.43,0.37,1207.7,0.32,2.95
2018-08-06,274.8606262207031,0.003667262331669585,0.29065958301126615,11.270000457763672,12.6183,8.7661,10.6157,1.44,3.85,1.19,2.0,1.21,1.85,3.43,0.32,1212.0,0.3,2.94
2018-08-07,275.7682800292969,0.003302232921003956,0.29492164157609513,10.930000305175781,11.5504,8.0632,9.5966,1.43,3.49,1.2,1.95,1.19,1.53,3.35,0.32,1215.4,0.3,2.98
2018-08-08,275.65240478515625,-0.0004201906184725379,0.29437752765064773,10.850000381469727,13.4774,8.4581,10.7414,1.59,5.02,1.25,2.74,1.27,2.28,3.37,0.32,1212.35,0.28,2.96
2018-08-09,275.27587890625,-0.0013659444734382964,0.29260947982021057,11.270000457763672,11.7451,8.7014,9.6445,1.35,3.04,1.22,2.1,1.11,0.94,3.38,0.32,1215.5,0.29,2.93
2018-08-10,273.4314880371094,-0.006700154319619012,0.28394879683041263,13.15999984741211,11.2987,7.3317,8.7102,1.54,3.97,1.3,2.59,1.19,1.38,3.5,0.31,1211.65,0.26,2.87
2018-08-13,272.40789794921875,-0.003743497485379943,0.27914233773812147,14.779999732971191,11.3171,7.7407,8.8743,1.46,3.58,1.28,2.44,1.15,1.13,3.52,0.28,1204.4,0.27,2.88
2018-08-14,274.1460266113281,0.00638061038315918,0.2873040466198318,13.3100004196167,11.2985,7.9777,9.0687,1.42,3.32,1.25,2.23,1.14,1.09,3.48,0.28,1195.3,0.26,2.89
2018-08-15,272.0989074707031,-0.007467258110318342,0.27769141503726424,14.640000343322754,10.7333,7.6724,8.8731,1.4,3.06,1.21,1.86,1.16,1.2,3.55,0.28,1186.7,0.25,2.86
2018-08-16,274.3005676269531,0.008091396531928474,0.28802972292177165,13.449999809265137,10.9159,7.8139,8.9731,1.4,3.1,1.22,1.94,1.15,1.16,3.49,0.29,1179.65,0.24,2.87
2018-08-17,275.2661437988281,0.003520139167878744,0.29256376679882057,12.640000343322754,10.0585,7.3808,8.1317,1.36,2.68,1.24,1.93,1.1,0.75,3.49,0.3,1176.7,0.26,2.87
